store_id,product_id,city_name,company_name,branch_name,product_name,stock_hour6_22_cnt,day_1_forecast,day_1_alert,day_2_forecast,day_2_alert,day_3_forecast,day_3_alert,day_4_forecast,day_4_alert,day_5_forecast,day_5_alert,day_6_forecast,day_6_alert,day_7_forecast,day_7_alert
8,554,Bangalore,Dmart,Branch 9,Product_554,0,5.26,UNDERSTOCK,9.85,UNDERSTOCK,18.29,UNDERSTOCK,26.21,UNDERSTOCK,49.94,UNDERSTOCK,58.26,UNDERSTOCK,58.26,UNDERSTOCK
12,104,Bangalore,Vishal,Branch 1,Keyboard,0,18.02,UNDERSTOCK,23.86,UNDERSTOCK,56.24,UNDERSTOCK,73.72,UNDERSTOCK,71.69,UNDERSTOCK,71.69,UNDERSTOCK,71.69,UNDERSTOCK
1,60,Bangalore,Dmart,Branch 2,Perfume,0,4.64,UNDERSTOCK,8.27,UNDERSTOCK,19.08,UNDERSTOCK,25.44,UNDERSTOCK,48.26,UNDERSTOCK,59.28,UNDERSTOCK,59.28,UNDERSTOCK
8,370,Bangalore,Dmart,Branch 9,Wall Art (Extra2),0,5.24,UNDERSTOCK,10.58,UNDERSTOCK,14.11,UNDERSTOCK,19.98,UNDERSTOCK,34.73,UNDERSTOCK,45.61,UNDERSTOCK,53.05,UNDERSTOCK
38,392,Surat,MoreSuper,Branch 3,Towel (Extra2),5,11.22,UNDERSTOCK,22.05,UNDERSTOCK,35.65,UNDERSTOCK,54.97,UNDERSTOCK,65.83,UNDERSTOCK,64.24,UNDERSTOCK,64.24,UNDERSTOCK
8,411,Bangalore,Dmart,Branch 9,Toothbrush (Extra2),0,5.17,UNDERSTOCK,10.66,UNDERSTOCK,15.77,UNDERSTOCK,23.95,UNDERSTOCK,39.7,UNDERSTOCK,52.61,UNDERSTOCK,58.0,UNDERSTOCK
12,118,Bangalore,Vishal,Branch 1,Sofa,12,4.82,OVERSTOCK,9.36,OK,16.11,UNDERSTOCK,21.39,UNDERSTOCK,38.28,UNDERSTOCK,51.43,UNDERSTOCK,57.47,UNDERSTOCK
0,834,Bangalore,Dmart,Branch 1,Product_834,0,19.67,UNDERSTOCK,23.99,UNDERSTOCK,40.53,UNDERSTOCK,42.61,UNDERSTOCK,42.61,UNDERSTOCK,41.28,UNDERSTOCK,41.28,UNDERSTOCK
18,215,Bangalore,Vishal,Branch 7,Headphones (Extra),0,40.36,UNDERSTOCK,90.29,UNDERSTOCK,87.98,UNDERSTOCK,87.98,UNDERSTOCK,87.98,UNDERSTOCK,87.98,UNDERSTOCK,87.98,UNDERSTOCK
8,419,Bangalore,Dmart,Branch 9,Wipes (Extra2),5,4.18,OK,5.62,UNDERSTOCK,10.75,UNDERSTOCK,17.62,UNDERSTOCK,25.18,UNDERSTOCK,41.32,UNDERSTOCK,47.49,UNDERSTOCK
0,26,Bangalore,Dmart,Branch 1,Cheese,0,5.71,UNDERSTOCK,8.32,UNDERSTOCK,17.32,UNDERSTOCK,24.42,UNDERSTOCK,34.53,UNDERSTOCK,36.89,UNDERSTOCK,39.16,UNDERSTOCK
38,381,Surat,MoreSuper,Branch 3,Pan (Extra2),0,9.36,UNDERSTOCK,21.64,UNDERSTOCK,29.34,UNDERSTOCK,71.84,UNDERSTOCK,91.61,UNDERSTOCK,89.22,UNDERSTOCK,89.22,UNDERSTOCK
1,58,Bangalore,Dmart,Branch 2,Detergent,0,4.6,UNDERSTOCK,7.76,UNDERSTOCK,16.67,UNDERSTOCK,19.34,UNDERSTOCK,37.18,UNDERSTOCK,37.43,UNDERSTOCK,41.51,UNDERSTOCK
8,422,Bangalore,Dmart,Branch 9,Cat Food (Extra2),0,4.41,UNDERSTOCK,4.51,UNDERSTOCK,6.62,UNDERSTOCK,17.7,UNDERSTOCK,26.88,UNDERSTOCK,52.35,UNDERSTOCK,67.86,UNDERSTOCK
12,117,Bangalore,Vishal,Branch 1,Table,0,20.78,UNDERSTOCK,30.0,UNDERSTOCK,46.1,UNDERSTOCK,54.37,UNDERSTOCK,52.33,UNDERSTOCK,52.33,UNDERSTOCK,52.33,UNDERSTOCK
0,23,Bangalore,Dmart,Branch 1,Ginger,4,6.64,UNDERSTOCK,9.11,UNDERSTOCK,10.58,UNDERSTOCK,14.11,UNDERSTOCK,25.21,UNDERSTOCK,31.77,UNDERSTOCK,32.09,UNDERSTOCK
36,198,Surat,MoreSuper,Branch 1,File (Extra),1,12.61,UNDERSTOCK,20.21,UNDERSTOCK,29.61,UNDERSTOCK,56.15,UNDERSTOCK,72.48,UNDERSTOCK,70.39,UNDERSTOCK,70.39,UNDERSTOCK
825,317,Ahmedabad,Company_825,Branch_825,Rubber Band (Extra2),5,5.21,UNDERSTOCK,14.37,UNDERSTOCK,12.46,UNDERSTOCK,19.89,UNDERSTOCK,37.04,UNDERSTOCK,59.72,UNDERSTOCK,71.3,UNDERSTOCK
8,500,Bangalore,Dmart,Branch 9,Product_500,0,3.31,UNDERSTOCK,4.79,UNDERSTOCK,7.56,UNDERSTOCK,10.94,UNDERSTOCK,19.07,UNDERSTOCK,30.49,UNDERSTOCK,50.53,UNDERSTOCK
1,38,Bangalore,Dmart,Branch 2,Rice,0,4.97,UNDERSTOCK,11.08,UNDERSTOCK,14.61,UNDERSTOCK,19.29,UNDERSTOCK,35.25,UNDERSTOCK,41.01,UNDERSTOCK,40.97,UNDERSTOCK
825,272,Ahmedabad,Company_825,Branch_825,Shower Gel (Extra),4,8.44,UNDERSTOCK,9.46,UNDERSTOCK,10.97,UNDERSTOCK,16.2,UNDERSTOCK,29.58,UNDERSTOCK,53.46,UNDERSTOCK,67.52,UNDERSTOCK
8,486,Bangalore,Dmart,Branch 9,Product_486,0,9.93,UNDERSTOCK,22.26,UNDERSTOCK,35.06,UNDERSTOCK,48.55,UNDERSTOCK,55.13,UNDERSTOCK,52.95,UNDERSTOCK,52.95,UNDERSTOCK
18,247,Bangalore,Vishal,Branch 7,Lamp (Extra),7,6.9,OK,11.67,UNDERSTOCK,21.73,UNDERSTOCK,36.96,UNDERSTOCK,67.28,UNDERSTOCK,85.3,UNDERSTOCK,83.33,UNDERSTOCK
8,430,Bangalore,Dmart,Branch 9,Puzzle (Extra2),0,2.55,UNDERSTOCK,4.21,UNDERSTOCK,4.18,UNDERSTOCK,6.8,UNDERSTOCK,9.28,UNDERSTOCK,17.57,UNDERSTOCK,22.28,UNDERSTOCK
825,45,Ahmedabad,Company_825,Branch_825,Juice,0,4.93,UNDERSTOCK,12.68,UNDERSTOCK,11.85,UNDERSTOCK,16.82,UNDERSTOCK,27.77,UNDERSTOCK,61.01,UNDERSTOCK,72.26,UNDERSTOCK
38,332,Surat,MoreSuper,Branch 3,Fan (Extra2),4,5.59,UNDERSTOCK,11.74,UNDERSTOCK,9.32,UNDERSTOCK,14.52,UNDERSTOCK,21.93,UNDERSTOCK,59.9,UNDERSTOCK,78.41,UNDERSTOCK
12,114,Bangalore,Vishal,Branch 1,Diary,1,9.27,UNDERSTOCK,15.94,UNDERSTOCK,19.7,UNDERSTOCK,27.35,UNDERSTOCK,53.26,UNDERSTOCK,68.3,UNDERSTOCK,66.56,UNDERSTOCK
8,635,Bangalore,Dmart,Branch 9,Product_635,0,3.54,UNDERSTOCK,3.16,UNDERSTOCK,5.81,UNDERSTOCK,10.99,UNDERSTOCK,20.2,UNDERSTOCK,32.2,UNDERSTOCK,52.27,UNDERSTOCK
1,4,Bangalore,Dmart,Branch 2,Grapes,6,12.94,UNDERSTOCK,22.18,UNDERSTOCK,37.68,UNDERSTOCK,35.64,UNDERSTOCK,37.96,UNDERSTOCK,37.96,UNDERSTOCK,36.59,UNDERSTOCK
1,9,Bangalore,Dmart,Branch 2,Blueberry,0,3.92,UNDERSTOCK,4.5,UNDERSTOCK,8.11,UNDERSTOCK,22.13,UNDERSTOCK,30.53,UNDERSTOCK,40.44,UNDERSTOCK,44.16,UNDERSTOCK
8,688,Bangalore,Dmart,Branch 9,Product_688,0,3.73,UNDERSTOCK,4.5,UNDERSTOCK,8.21,UNDERSTOCK,17.36,UNDERSTOCK,27.26,UNDERSTOCK,43.93,UNDERSTOCK,49.59,UNDERSTOCK
12,4,Bangalore,Vishal,Branch 1,Grapes,4,6.09,UNDERSTOCK,6.24,UNDERSTOCK,11.69,UNDERSTOCK,13.96,UNDERSTOCK,15.57,UNDERSTOCK,27.92,UNDERSTOCK,54.23,UNDERSTOCK
897,769,Chandigarh,Company_897,Branch_897,Product_769,0,2.6,UNDERSTOCK,5.59,UNDERSTOCK,11.36,UNDERSTOCK,21.56,UNDERSTOCK,32.49,UNDERSTOCK,48.23,UNDERSTOCK,56.43,UNDERSTOCK
36,791,Surat,MoreSuper,Branch 1,Product_791,0,4.83,UNDERSTOCK,10.11,UNDERSTOCK,10.86,UNDERSTOCK,15.77,UNDERSTOCK,24.57,UNDERSTOCK,51.5,UNDERSTOCK,74.21,UNDERSTOCK
18,292,Bangalore,Vishal,Branch 7,Soap (Extra2),7,11.85,UNDERSTOCK,20.84,UNDERSTOCK,37.78,UNDERSTOCK,51.56,UNDERSTOCK,59.62,UNDERSTOCK,57.55,UNDERSTOCK,57.55,UNDERSTOCK
8,691,Bangalore,Dmart,Branch 9,Product_691,0,34.55,UNDERSTOCK,54.27,UNDERSTOCK,59.45,UNDERSTOCK,57.42,UNDERSTOCK,57.42,UNDERSTOCK,57.42,UNDERSTOCK,57.42,UNDERSTOCK
8,699,Bangalore,Dmart,Branch 9,Product_699,0,4.27,UNDERSTOCK,4.72,UNDERSTOCK,7.2,UNDERSTOCK,16.89,UNDERSTOCK,26.39,UNDERSTOCK,51.47,UNDERSTOCK,61.97,UNDERSTOCK
0,4,Bangalore,Dmart,Branch 1,Grapes,0,5.77,UNDERSTOCK,5.92,UNDERSTOCK,10.75,UNDERSTOCK,12.68,UNDERSTOCK,17.63,UNDERSTOCK,26.72,UNDERSTOCK,27.64,UNDERSTOCK
18,650,Bangalore,Vishal,Branch 7,Product_650,3,8.76,UNDERSTOCK,18.74,UNDERSTOCK,26.64,UNDERSTOCK,54.08,UNDERSTOCK,69.12,UNDERSTOCK,67.17,UNDERSTOCK,67.17,UNDERSTOCK
18,668,Bangalore,Vishal,Branch 7,Product_668,0,2.84,UNDERSTOCK,4.32,UNDERSTOCK,5.95,UNDERSTOCK,11.76,UNDERSTOCK,22.55,UNDERSTOCK,36.08,UNDERSTOCK,52.71,UNDERSTOCK
862,73,Ahmedabad,Company_862,Branch_862,Stapler,9,3.58,OVERSTOCK,8.45,OK,8.19,OK,10.23,UNDERSTOCK,15.49,UNDERSTOCK,24.35,UNDERSTOCK,57.25,UNDERSTOCK
8,715,Bangalore,Dmart,Branch 9,Product_715,0,4.18,UNDERSTOCK,4.15,UNDERSTOCK,7.37,UNDERSTOCK,12.52,UNDERSTOCK,23.35,UNDERSTOCK,40.29,UNDERSTOCK,52.36,UNDERSTOCK
1,6,Bangalore,Dmart,Branch 2,Watermelon,5,13.61,UNDERSTOCK,20.17,UNDERSTOCK,36.39,UNDERSTOCK,41.6,UNDERSTOCK,43.17,UNDERSTOCK,43.17,UNDERSTOCK,41.61,UNDERSTOCK
8,783,Bangalore,Dmart,Branch 9,Product_783,0,9.53,UNDERSTOCK,17.47,UNDERSTOCK,28.45,UNDERSTOCK,51.1,UNDERSTOCK,59.38,UNDERSTOCK,57.36,UNDERSTOCK,57.36,UNDERSTOCK
8,775,Bangalore,Dmart,Branch 9,Product_775,9,11.9,UNDERSTOCK,22.75,UNDERSTOCK,38.52,UNDERSTOCK,51.82,UNDERSTOCK,58.27,UNDERSTOCK,56.43,UNDERSTOCK,56.43,UNDERSTOCK
8,774,Bangalore,Dmart,Branch 9,Product_774,3,5.36,UNDERSTOCK,9.16,UNDERSTOCK,17.55,UNDERSTOCK,27.65,UNDERSTOCK,48.98,UNDERSTOCK,58.59,UNDERSTOCK,58.59,UNDERSTOCK
18,293,Bangalore,Vishal,Branch 7,Shampoo (Extra2),4,2.19,OK,4.01,UNDERSTOCK,4.12,UNDERSTOCK,7.28,UNDERSTOCK,11.73,UNDERSTOCK,18.02,UNDERSTOCK,29.98,UNDERSTOCK
8,834,Bangalore,Dmart,Branch 9,Product_834,0,14.54,UNDERSTOCK,22.67,UNDERSTOCK,36.4,UNDERSTOCK,47.41,UNDERSTOCK,53.09,UNDERSTOCK,50.88,UNDERSTOCK,50.88,UNDERSTOCK
862,815,Ahmedabad,Company_862,Branch_862,Product_815,0,5.38,UNDERSTOCK,10.68,UNDERSTOCK,11.18,UNDERSTOCK,13.61,UNDERSTOCK,22.21,UNDERSTOCK,36.25,UNDERSTOCK,63.92,UNDERSTOCK
9,258,Patna,Dmart,Branch 10,Fork (Extra),8,2.96,OVERSTOCK,5.61,OK,2.28,OVERSTOCK,4.5,OK,7.61,OK,14.2,UNDERSTOCK,16.8,UNDERSTOCK
8,764,Bangalore,Dmart,Branch 9,Product_764,2,4.15,UNDERSTOCK,5.86,UNDERSTOCK,10.08,UNDERSTOCK,17.72,UNDERSTOCK,27.69,UNDERSTOCK,52.35,UNDERSTOCK,60.41,UNDERSTOCK
862,320,Ahmedabad,Company_862,Branch_862,File (Extra2),5,4.0,OK,9.24,UNDERSTOCK,11.17,UNDERSTOCK,13.56,UNDERSTOCK,17.76,UNDERSTOCK,36.13,UNDERSTOCK,57.27,UNDERSTOCK
1,7,Bangalore,Dmart,Branch 2,Kiwi,10,3.17,OVERSTOCK,5.1,OK,8.5,OK,18.43,UNDERSTOCK,27.24,UNDERSTOCK,44.44,UNDERSTOCK,49.31,UNDERSTOCK
8,769,Bangalore,Dmart,Branch 9,Product_769,0,6.42,UNDERSTOCK,11.5,UNDERSTOCK,21.27,UNDERSTOCK,32.75,UNDERSTOCK,52.96,UNDERSTOCK,58.87,UNDERSTOCK,56.85,UNDERSTOCK
37,381,Surat,MoreSuper,Branch 2,Pan (Extra2),0,5.25,UNDERSTOCK,12.02,UNDERSTOCK,24.01,UNDERSTOCK,38.3,UNDERSTOCK,73.2,UNDERSTOCK,91.48,UNDERSTOCK,89.09,UNDERSTOCK
36,402,Surat,MoreSuper,Branch 1,Nail Polish (Extra2),12,12.85,UNDERSTOCK,14.94,UNDERSTOCK,21.18,UNDERSTOCK,39.27,UNDERSTOCK,66.0,UNDERSTOCK,76.88,UNDERSTOCK,74.85,UNDERSTOCK
18,775,Bangalore,Vishal,Branch 7,Product_775,9,20.88,UNDERSTOCK,41.19,UNDERSTOCK,56.15,UNDERSTOCK,62.72,UNDERSTOCK,60.73,UNDERSTOCK,60.73,UNDERSTOCK,60.73,UNDERSTOCK
8,638,Bangalore,Dmart,Branch 9,Product_638,1,4.65,UNDERSTOCK,6.72,UNDERSTOCK,12.19,UNDERSTOCK,22.49,UNDERSTOCK,40.95,UNDERSTOCK,56.36,UNDERSTOCK,61.0,UNDERSTOCK
18,257,Bangalore,Vishal,Branch 7,Knife (Extra),0,3.81,UNDERSTOCK,3.89,UNDERSTOCK,5.98,UNDERSTOCK,8.62,UNDERSTOCK,15.34,UNDERSTOCK,26.51,UNDERSTOCK,63.25,UNDERSTOCK
18,642,Bangalore,Vishal,Branch 7,Product_642,12,4.06,OVERSTOCK,5.55,OVERSTOCK,8.52,OK,17.68,UNDERSTOCK,27.11,UNDERSTOCK,50.95,UNDERSTOCK,63.23,UNDERSTOCK
37,320,Surat,MoreSuper,Branch 2,File (Extra2),5,5.04,UNDERSTOCK,10.24,UNDERSTOCK,15.02,UNDERSTOCK,16.5,UNDERSTOCK,32.02,UNDERSTOCK,60.56,UNDERSTOCK,77.89,UNDERSTOCK
12,41,Bangalore,Vishal,Branch 1,Sugar,0,5.39,UNDERSTOCK,9.54,UNDERSTOCK,14.71,UNDERSTOCK,16.18,UNDERSTOCK,26.08,UNDERSTOCK,50.8,UNDERSTOCK,61.51,UNDERSTOCK
18,276,Bangalore,Vishal,Branch 7,Lipstick (Extra),0,3.42,UNDERSTOCK,3.88,UNDERSTOCK,4.38,UNDERSTOCK,5.69,UNDERSTOCK,14.91,UNDERSTOCK,25.05,UNDERSTOCK,37.91,UNDERSTOCK
8,644,Bangalore,Dmart,Branch 9,Product_644,2,5.85,UNDERSTOCK,10.7,UNDERSTOCK,15.23,UNDERSTOCK,23.88,UNDERSTOCK,38.42,UNDERSTOCK,52.07,UNDERSTOCK,56.84,UNDERSTOCK
37,309,Surat,MoreSuper,Branch 2,Puzzle (Extra),16,15.31,OK,21.43,UNDERSTOCK,41.02,UNDERSTOCK,62.02,UNDERSTOCK,70.04,UNDERSTOCK,68.63,UNDERSTOCK,68.63,UNDERSTOCK
0,18,Bangalore,Dmart,Branch 1,Peas,4,4.4,UNDERSTOCK,4.85,UNDERSTOCK,10.24,UNDERSTOCK,11.81,UNDERSTOCK,14.68,UNDERSTOCK,27.81,UNDERSTOCK,45.29,UNDERSTOCK
1,18,Bangalore,Dmart,Branch 2,Peas,0,6.51,UNDERSTOCK,17.14,UNDERSTOCK,22.17,UNDERSTOCK,43.73,UNDERSTOCK,54.62,UNDERSTOCK,59.33,UNDERSTOCK,57.65,UNDERSTOCK
8,650,Bangalore,Dmart,Branch 9,Product_650,0,4.13,UNDERSTOCK,6.59,UNDERSTOCK,12.68,UNDERSTOCK,24.04,UNDERSTOCK,41.28,UNDERSTOCK,56.15,UNDERSTOCK,61.2,UNDERSTOCK
36,346,Surat,MoreSuper,Branch 1,Mouse (Extra2),3,8.65,UNDERSTOCK,12.33,UNDERSTOCK,19.99,UNDERSTOCK,30.32,UNDERSTOCK,54.19,UNDERSTOCK,72.49,UNDERSTOCK,70.4,UNDERSTOCK
12,21,Bangalore,Vishal,Branch 1,Broccoli,1,4.08,UNDERSTOCK,4.53,UNDERSTOCK,7.04,UNDERSTOCK,14.29,UNDERSTOCK,20.32,UNDERSTOCK,29.08,UNDERSTOCK,54.23,UNDERSTOCK
18,290,Bangalore,Vishal,Branch 7,Toothbrush (Extra),0,5.54,UNDERSTOCK,11.1,UNDERSTOCK,17.31,UNDERSTOCK,24.09,UNDERSTOCK,43.03,UNDERSTOCK,50.7,UNDERSTOCK,58.36,UNDERSTOCK
12,6,Bangalore,Vishal,Branch 1,Watermelon,1,5.82,UNDERSTOCK,11.98,UNDERSTOCK,17.69,UNDERSTOCK,22.34,UNDERSTOCK,38.57,UNDERSTOCK,46.56,UNDERSTOCK,53.7,UNDERSTOCK
0,6,Bangalore,Dmart,Branch 1,Watermelon,5,10.2,UNDERSTOCK,17.51,UNDERSTOCK,23.81,UNDERSTOCK,34.92,UNDERSTOCK,38.91,UNDERSTOCK,39.56,UNDERSTOCK,39.56,UNDERSTOCK
18,298,Bangalore,Vishal,Branch 7,Wipes (Extra),0,3.57,UNDERSTOCK,5.19,UNDERSTOCK,11.44,UNDERSTOCK,17.26,UNDERSTOCK,24.1,UNDERSTOCK,43.05,UNDERSTOCK,50.71,UNDERSTOCK
8,684,Bangalore,Dmart,Branch 9,Product_684,6,2.92,OVERSTOCK,7.23,UNDERSTOCK,10.85,UNDERSTOCK,17.19,UNDERSTOCK,29.41,UNDERSTOCK,55.79,UNDERSTOCK,62.91,UNDERSTOCK
1,16,Bangalore,Dmart,Branch 2,Spinach,0,3.55,UNDERSTOCK,5.97,UNDERSTOCK,12.21,UNDERSTOCK,10.88,UNDERSTOCK,15.68,UNDERSTOCK,29.81,UNDERSTOCK,40.78,UNDERSTOCK
8,682,Bangalore,Dmart,Branch 9,Product_682,5,4.48,OK,7.02,UNDERSTOCK,16.45,UNDERSTOCK,23.63,UNDERSTOCK,39.51,UNDERSTOCK,48.79,UNDERSTOCK,54.47,UNDERSTOCK
8,686,Bangalore,Dmart,Branch 9,Product_686,4,3.14,OK,6.7,UNDERSTOCK,10.3,UNDERSTOCK,15.54,UNDERSTOCK,26.53,UNDERSTOCK,52.22,UNDERSTOCK,60.67,UNDERSTOCK
18,644,Bangalore,Vishal,Branch 7,Product_644,0,8.68,UNDERSTOCK,17.08,UNDERSTOCK,21.85,UNDERSTOCK,39.79,UNDERSTOCK,57.35,UNDERSTOCK,66.78,UNDERSTOCK,64.89,UNDERSTOCK
12,19,Bangalore,Vishal,Branch 1,Corn,0,6.23,UNDERSTOCK,9.17,UNDERSTOCK,16.34,UNDERSTOCK,20.82,UNDERSTOCK,28.8,UNDERSTOCK,54.91,UNDERSTOCK,69.91,UNDERSTOCK
8,672,Bangalore,Dmart,Branch 9,Product_672,0,4.68,UNDERSTOCK,7.7,UNDERSTOCK,15.78,UNDERSTOCK,23.64,UNDERSTOCK,39.46,UNDERSTOCK,49.57,UNDERSTOCK,55.14,UNDERSTOCK
8,666,Bangalore,Dmart,Branch 9,Product_666,6,11.23,UNDERSTOCK,21.84,UNDERSTOCK,38.03,UNDERSTOCK,55.35,UNDERSTOCK,60.52,UNDERSTOCK,58.77,UNDERSTOCK,58.77,UNDERSTOCK
1,17,Bangalore,Dmart,Branch 2,Lettuce,0,3.55,UNDERSTOCK,3.79,UNDERSTOCK,6.4,UNDERSTOCK,15.36,UNDERSTOCK,23.07,UNDERSTOCK,41.2,UNDERSTOCK,43.0,UNDERSTOCK
37,221,Surat,MoreSuper,Branch 2,Charger (Extra),10,10.81,UNDERSTOCK,22.75,UNDERSTOCK,40.04,UNDERSTOCK,68.78,UNDERSTOCK,85.35,UNDERSTOCK,83.64,UNDERSTOCK,83.64,UNDERSTOCK
18,291,Bangalore,Vishal,Branch 7,Dental Floss (Extra),5,4.34,OK,5.39,UNDERSTOCK,7.4,UNDERSTOCK,19.14,UNDERSTOCK,25.24,UNDERSTOCK,50.3,UNDERSTOCK,70.79,UNDERSTOCK
897,494,Chandigarh,Company_897,Branch_897,Product_494,0,6.3,UNDERSTOCK,10.26,UNDERSTOCK,10.3,UNDERSTOCK,12.92,UNDERSTOCK,21.85,UNDERSTOCK,58.16,UNDERSTOCK,75.14,UNDERSTOCK
12,122,Bangalore,Vishal,Branch 1,Blanket,0,12.46,UNDERSTOCK,17.14,UNDERSTOCK,26.86,UNDERSTOCK,61.51,UNDERSTOCK,77.96,UNDERSTOCK,76.14,UNDERSTOCK,76.14,UNDERSTOCK
8,363,Bangalore,Dmart,Branch 9,Mattress (Extra2),4,4.06,UNDERSTOCK,3.94,OK,6.83,UNDERSTOCK,15.26,UNDERSTOCK,25.74,UNDERSTOCK,47.79,UNDERSTOCK,76.16,UNDERSTOCK
40,184,Surat,MoreSuper,Branch 5,Soft Toy,0,13.06,UNDERSTOCK,18.66,UNDERSTOCK,23.65,UNDERSTOCK,63.77,UNDERSTOCK,88.3,UNDERSTOCK,86.27,UNDERSTOCK,86.27,UNDERSTOCK
0,90,Bangalore,Dmart,Branch 1,AC,0,9.16,UNDERSTOCK,15.24,UNDERSTOCK,16.85,UNDERSTOCK,28.74,UNDERSTOCK,29.33,UNDERSTOCK,32.71,UNDERSTOCK,32.71,UNDERSTOCK
8,70,Bangalore,Dmart,Branch 9,Marker,9,21.8,UNDERSTOCK,38.53,UNDERSTOCK,66.57,UNDERSTOCK,76.25,UNDERSTOCK,74.62,UNDERSTOCK,74.62,UNDERSTOCK,74.62,UNDERSTOCK
12,310,Bangalore,Vishal,Branch 1,Chess Set (Extra),7,9.91,UNDERSTOCK,19.93,UNDERSTOCK,23.18,UNDERSTOCK,50.67,UNDERSTOCK,71.31,UNDERSTOCK,69.56,UNDERSTOCK,69.56,UNDERSTOCK
0,806,Bangalore,Dmart,Branch 1,Product_806,0,3.63,UNDERSTOCK,4.75,UNDERSTOCK,8.88,UNDERSTOCK,16.8,UNDERSTOCK,22.89,UNDERSTOCK,30.7,UNDERSTOCK,37.45,UNDERSTOCK
8,71,Bangalore,Dmart,Branch 9,Eraser,16,5.58,OVERSTOCK,10.41,OK,22.15,UNDERSTOCK,35.64,UNDERSTOCK,64.63,UNDERSTOCK,73.7,UNDERSTOCK,71.98,UNDERSTOCK
40,129,Surat,MoreSuper,Branch 5,Planter,0,5.42,UNDERSTOCK,9.81,UNDERSTOCK,17.67,UNDERSTOCK,24.17,UNDERSTOCK,43.36,UNDERSTOCK,63.55,UNDERSTOCK,74.61,UNDERSTOCK
512,638,Patna,Company_512,Branch_512,Product_638,6,3.95,OK,6.16,UNDERSTOCK,8.32,UNDERSTOCK,12.43,UNDERSTOCK,21.53,UNDERSTOCK,40.69,UNDERSTOCK,58.0,UNDERSTOCK
8,74,Bangalore,Dmart,Branch 9,Paper Clips,4,3.67,OK,3.34,OK,6.99,UNDERSTOCK,13.25,UNDERSTOCK,24.03,UNDERSTOCK,41.76,UNDERSTOCK,67.66,UNDERSTOCK
18,633,Bangalore,Vishal,Branch 7,Product_633,10,3.95,OVERSTOCK,4.46,OVERSTOCK,8.05,OK,15.11,UNDERSTOCK,24.57,UNDERSTOCK,45.56,UNDERSTOCK,63.65,UNDERSTOCK
12,300,Bangalore,Vishal,Branch 1,Pet Food (Extra),6,21.73,UNDERSTOCK,53.54,UNDERSTOCK,97.06,UNDERSTOCK,95.43,UNDERSTOCK,95.43,UNDERSTOCK,95.43,UNDERSTOCK,95.43,UNDERSTOCK
18,194,Bangalore,Vishal,Branch 7,Eraser (Extra),0,5.69,UNDERSTOCK,8.33,UNDERSTOCK,19.29,UNDERSTOCK,24.9,UNDERSTOCK,52.82,UNDERSTOCK,74.6,UNDERSTOCK,71.97,UNDERSTOCK
18,303,Bangalore,Vishal,Branch 7,Bird Seed (Extra),14,3.29,OVERSTOCK,4.66,OVERSTOCK,3.4,OVERSTOCK,6.18,OVERSTOCK,8.82,OK,19.88,UNDERSTOCK,36.22,UNDERSTOCK
8,90,Bangalore,Dmart,Branch 9,AC,0,4.44,UNDERSTOCK,4.07,UNDERSTOCK,9.08,UNDERSTOCK,17.21,UNDERSTOCK,24.97,UNDERSTOCK,59.67,UNDERSTOCK,71.98,UNDERSTOCK
602,26,Kanpur,Company_602,Branch_602,Cheese,0,2.02,UNDERSTOCK,4.84,UNDERSTOCK,6.49,UNDERSTOCK,6.86,UNDERSTOCK,12.86,UNDERSTOCK,19.54,UNDERSTOCK,35.12,UNDERSTOCK
8,108,Bangalore,Dmart,Branch 9,Pen Drive,2,2.63,UNDERSTOCK,4.81,UNDERSTOCK,4.94,UNDERSTOCK,8.35,UNDERSTOCK,21.51,UNDERSTOCK,29.96,UNDERSTOCK,62.99,UNDERSTOCK
874,50,Ahmedabad,Company_874,Branch_874,Cake,0,3.99,UNDERSTOCK,7.48,UNDERSTOCK,9.09,UNDERSTOCK,14.48,UNDERSTOCK,23.13,UNDERSTOCK,33.45,UNDERSTOCK,57.85,UNDERSTOCK
1,76,Bangalore,Dmart,Branch 2,File,5,11.12,UNDERSTOCK,21.57,UNDERSTOCK,38.78,UNDERSTOCK,40.44,UNDERSTOCK,43.16,UNDERSTOCK,43.16,UNDERSTOCK,41.61,UNDERSTOCK
12,291,Bangalore,Vishal,Branch 1,Dental Floss (Extra),0,3.6,UNDERSTOCK,2.93,UNDERSTOCK,5.77,UNDERSTOCK,9.59,UNDERSTOCK,11.58,UNDERSTOCK,14.98,UNDERSTOCK,24.75,UNDERSTOCK
8,104,Bangalore,Dmart,Branch 9,Keyboard,5,22.6,UNDERSTOCK,37.86,UNDERSTOCK,59.72,UNDERSTOCK,70.89,UNDERSTOCK,68.99,UNDERSTOCK,68.99,UNDERSTOCK,68.99,UNDERSTOCK
1,79,Bangalore,Dmart,Branch 2,Calculator,0,2.35,UNDERSTOCK,4.27,UNDERSTOCK,5.82,UNDERSTOCK,12.03,UNDERSTOCK,16.4,UNDERSTOCK,26.3,UNDERSTOCK,34.85,UNDERSTOCK
18,793,Bangalore,Vishal,Branch 7,Product_793,0,6.85,UNDERSTOCK,14.39,UNDERSTOCK,23.31,UNDERSTOCK,42.01,UNDERSTOCK,59.88,UNDERSTOCK,69.34,UNDERSTOCK,67.11,UNDERSTOCK
